response_id,survey_id,student_id,fecha,anio,mes,semana,dia_semana,hora,calidad_clase,comprension_tema,evaluacion_docente,comentario,sentimiento_label,sentimiento_score,emo_feliz,emo_neutral,emo_triste,emo_enojado,emo_sorprendido,emocion_predominante,calidad_normalizada,comprension_normalizada,docente_normalizado,datos_completos,outlier_flag
2198,23,36,2024-12-21 09:00:00,2024,12,51,5,9,4,3,5,El docente domina el tema perfectamente,positivo,0.841,0.269,0.35,0.118,0.143,0.119,neutral,0.75,0.5,1.0,True,False
2199,1,231,2024-12-03 14:00:00,2024,12,49,1,14,4,3,3,"Me quedó muy claro el tema, gracias",positivo,0.798,0.335,0.127,0.338,0.034,0.166,triste,0.75,0.5,0.5,True,False
2200,18,174,2024-09-10 12:00:00,2024,9,37,1,12,3,1,3,Excelente manejo del tiempo y ejemplos,positivo,0.85,0.232,0.044,0.413,0.233,0.078,triste,0.5,0.0,0.5,True,False
2201,5,144,2024-03-25 16:00:00,2024,3,13,0,16,4,3,4,"Me quedó muy claro el tema, gracias",positivo,0.799,0.071,0.11,0.444,0.06,0.315,triste,0.75,0.5,0.75,True,False
2202,7,358,2024-04-27 13:00:00,2024,4,17,5,13,2,2,5,Muy buena metodología del docente,positivo,0.765,0.279,0.232,0.26,0.086,0.143,feliz,0.25,0.25,1.0,True,False
2203,28,168,2024-10-17 12:00:00,2024,10,42,3,12,2,4,4,La clase fue muy dinámica e interesante,positivo,0.858,0.282,0.156,0.126,0.211,0.225,feliz,0.25,0.75,0.75,True,False
2204,2,289,2024-10-29 08:00:00,2024,10,44,1,8,3,3,4,"Me quedó muy claro el tema, gracias",positivo,0.87,0.336,0.22,0.172,0.057,0.216,feliz,0.5,0.5,0.75,True,False
2205,9,418,2024-08-09 16:00:00,2024,8,32,4,16,3,4,1,"Excelente clase, muy clara la explicación",positivo,0.941,0.238,0.084,0.271,0.278,0.13,enojado,0.5,0.75,0.0,True,False
2206,4,355,2024-09-12 09:00:00,2024,9,37,3,9,4,5,4,"Regular, podría mejorar el ritmo",neutral,0.438,0.263,0.118,0.331,0.134,0.154,triste,0.75,1.0,0.75,True,False
2207,15,69,2024-06-18 10:00:00,2024,6,25,1,10,5,4,4,"Excelente clase, muy clara la explicación",positivo,0.737,0.164,0.14,0.487,0.11,0.099,triste,1.0,0.75,0.75,True,False
2208,5,52,2024-10-26 13:00:00,2024,10,43,5,13,4,4,5,"Aprendí mucho hoy, muy buena didáctica",positivo,0.875,0.198,0.025,0.228,0.328,0.221,enojado,0.75,0.75,1.0,True,False
2209,5,214,2024-07-03 07:00:00,2024,7,27,2,7,4,5,2,"Bien en general, aunque faltó práctica",neutral,0.459,0.474,0.175,0.024,0.022,0.305,feliz,0.75,1.0,0.25,True,False
2210,30,385,2024-05-29 11:00:00,2024,5,22,2,11,3,2,4,Muy buena metodología del docente,positivo,0.782,0.187,0.18,0.047,0.301,0.286,enojado,0.5,0.25,0.75,True,False
2211,15,144,2024-05-05 10:00:00,2024,5,18,6,10,5,4,2,Clase muy bien estructurada y organizada,positivo,0.92,0.103,0.214,0.246,0.279,0.157,enojado,1.0,0.75,0.25,True,False
2212,4,308,2024-10-14 09:00:00,2024,10,42,0,9,3,5,4,"No se escuchaba bien, problemas técnicos",negativo,0.273,0.04,0.156,0.325,0.334,0.145,enojado,0.5,1.0,0.75,True,False
2213,28,275,2024-09-04 10:00:00,2024,9,36,2,10,3,5,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.395,0.085,0.209,0.384,0.172,0.149,triste,0.5,1.0,0.75,True,False
2214,15,161,2024-05-20 12:00:00,2024,5,21,0,12,3,5,5,La clase fue muy dinámica e interesante,positivo,0.938,0.242,0.153,0.125,0.21,0.27,sorprendido,0.5,1.0,1.0,True,False
2215,30,227,2024-04-24 12:00:00,2024,4,17,2,12,3,5,4,"No se escuchaba bien, problemas técnicos",negativo,0.337,0.074,0.177,0.264,0.286,0.199,enojado,0.5,1.0,0.75,True,False
2216,10,269,2024-08-12 11:00:00,2024,8,33,0,11,4,3,4,Clase muy bien estructurada y organizada,positivo,0.798,0.353,0.097,0.209,0.323,0.017,feliz,0.75,0.5,0.75,True,False
2217,3,307,2024-09-18 13:00:00,2024,9,38,2,13,5,4,5,"No se escuchaba bien, problemas técnicos",negativo,0.206,0.33,0.291,0.015,0.148,0.215,feliz,1.0,0.75,1.0,True,False
2218,28,228,2024-12-13 15:00:00,2024,12,50,4,15,3,3,2,La clase fue muy dinámica e interesante,positivo,0.811,0.003,0.194,0.294,0.229,0.28,triste,0.5,0.5,0.25,True,False
2219,16,59,2024-09-05 12:00:00,2024,9,36,3,12,5,3,4,"Me quedó muy claro el tema, gracias",positivo,0.889,0.111,0.384,0.189,0.011,0.305,neutral,1.0,0.5,0.75,True,False
2220,11,495,2024-12-10 09:00:00,2024,12,50,1,9,1,4,5,La clase fue muy dinámica e interesante,positivo,0.936,0.204,0.072,0.232,0.176,0.317,sorprendido,0.0,0.75,1.0,True,False
2221,12,307,2024-11-08 15:00:00,2024,11,45,4,15,2,4,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.361,0.129,0.135,0.297,0.349,0.089,enojado,0.25,0.75,0.75,True,False
2222,6,58,2024-08-27 14:00:00,2024,8,35,1,14,4,2,5,"Regular, podría mejorar el ritmo",neutral,0.37,0.22,0.024,0.33,0.059,0.367,sorprendido,0.75,0.25,1.0,True,False
2223,19,291,2024-05-11 14:00:00,2024,5,19,5,14,5,2,2,"Me quedó muy claro el tema, gracias",positivo,0.806,0.101,0.272,0.184,0.151,0.292,sorprendido,1.0,0.25,0.25,True,False
2224,18,197,2024-08-02 10:00:00,2024,8,31,4,10,5,5,3,"Regular, podría mejorar el ritmo",neutral,0.442,0.2,0.219,0.242,0.188,0.15,triste,1.0,1.0,0.5,True,False
2225,23,395,2024-08-19 07:00:00,2024,8,34,0,7,5,3,4,El docente explicó muy rápido,negativo,0.148,0.063,0.396,0.167,0.307,0.067,neutral,1.0,0.5,0.75,True,False
2226,17,345,2024-09-15 18:00:00,2024,9,37,6,18,3,4,4,"Bien en general, aunque faltó práctica",neutral,0.402,0.304,0.198,0.139,0.127,0.232,feliz,0.5,0.75,0.75,True,False
2227,28,8,2024-05-18 14:00:00,2024,5,20,5,14,4,2,5,"Regular, podría mejorar el ritmo",neutral,0.528,0.273,0.079,0.179,0.28,0.19,enojado,0.75,0.25,1.0,True,False
2228,13,358,2024-06-18 12:00:00,2024,6,25,1,12,5,4,4,El docente domina el tema perfectamente,positivo,0.867,0.044,0.377,0.127,0.395,0.056,enojado,1.0,0.75,0.75,True,False
2229,11,410,2024-08-13 07:00:00,2024,8,33,1,7,5,2,4,"Me quedó muy claro el tema, gracias",positivo,0.711,0.192,0.225,0.166,0.194,0.224,neutral,1.0,0.25,0.75,True,False
2230,4,18,2024-09-27 10:00:00,2024,9,39,4,10,5,4,5,La clase fue muy dinámica e interesante,positivo,0.688,0.276,0.139,0.227,0.304,0.054,enojado,1.0,0.75,1.0,True,False
2231,11,482,2024-12-21 15:00:00,2024,12,51,5,15,5,5,4,"Excelente clase, muy clara la explicación",positivo,0.873,0.268,0.245,0.376,0.077,0.034,triste,1.0,1.0,0.75,True,False
2232,26,469,2024-12-17 08:00:00,2024,12,51,1,8,3,3,4,Entendí el tema pero fue un poco rápido,neutral,0.43,0.337,0.231,0.359,0.001,0.072,triste,0.5,0.5,0.75,True,False
2233,27,465,2024-10-19 18:00:00,2024,10,42,5,18,2,5,4,"Regular, podría mejorar el ritmo",neutral,0.495,0.281,0.222,0.219,0.147,0.131,feliz,0.25,1.0,0.75,True,False
2234,18,98,2024-07-08 16:00:00,2024,7,28,0,16,4,4,5,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.364,0.19,0.02,0.121,0.287,0.383,sorprendido,0.75,0.75,1.0,True,False
2235,26,66,2024-09-29 12:00:00,2024,9,39,6,12,5,4,5,"Aprendí mucho hoy, muy buena didáctica",positivo,0.865,0.022,0.25,0.271,0.262,0.195,triste,1.0,0.75,1.0,True,False
2236,15,213,2024-07-02 15:00:00,2024,7,27,1,15,2,1,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.387,0.184,0.363,0.188,0.231,0.033,neutral,0.25,0.0,0.75,True,False
2237,29,261,2024-05-29 18:00:00,2024,5,22,2,18,4,4,3,"Regular, podría mejorar el ritmo",neutral,0.362,0.11,0.173,0.225,0.276,0.216,enojado,0.75,0.75,0.5,True,False
2238,6,252,2024-04-05 10:00:00,2024,4,14,4,10,3,4,4,Clase muy bien estructurada y organizada,positivo,0.687,0.527,0.265,0.132,0.06,0.015,feliz,0.5,0.75,0.75,True,False
2239,4,426,2024-05-06 14:00:00,2024,5,19,0,14,5,5,3,Excelente manejo del tiempo y ejemplos,positivo,0.783,0.358,0.146,0.369,0.112,0.016,triste,1.0,1.0,0.5,True,False
2240,22,183,2024-07-11 18:00:00,2024,7,28,3,18,5,4,4,La clase fue muy dinámica e interesante,positivo,0.753,0.304,0.294,0.048,0.238,0.115,feliz,1.0,0.75,0.75,True,False
2241,6,216,2024-04-28 09:00:00,2024,4,17,6,9,4,5,3,El tema es interesante pero la clase fue larga,neutral,0.467,0.242,0.229,0.052,0.231,0.246,sorprendido,0.75,1.0,0.5,True,False
2242,23,130,2024-11-18 07:00:00,2024,11,47,0,7,4,2,5,"Excelente clase, muy clara la explicación",positivo,0.866,0.159,0.193,0.277,0.135,0.236,triste,0.75,0.25,1.0,True,False
2243,2,131,2024-05-14 16:00:00,2024,5,20,1,16,3,5,4,Muy difícil seguir el ritmo de la clase,negativo,0.135,0.249,0.245,0.016,0.251,0.239,enojado,0.5,1.0,0.75,True,False
2244,8,443,2024-07-10 17:00:00,2024,7,28,2,17,3,4,5,El docente domina el tema perfectamente,positivo,0.673,0.28,0.254,0.237,0.123,0.106,feliz,0.5,0.75,1.0,True,False
2245,26,298,2024-11-02 07:00:00,2024,11,44,5,7,5,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.236,0.245,0.277,0.047,0.211,0.22,neutral,1.0,0.75,0.75,True,False
2246,7,79,2024-10-19 10:00:00,2024,10,42,5,10,5,4,3,"Excelente clase, muy clara la explicación",positivo,0.766,0.208,0.311,0.066,0.357,0.058,enojado,1.0,0.75,0.5,True,False
2247,26,385,2024-06-03 09:00:00,2024,6,23,0,9,5,1,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.454,0.311,0.095,0.151,0.208,0.235,feliz,1.0,0.0,0.75,True,False
2248,24,104,2024-07-17 14:00:00,2024,7,29,2,14,4,5,4,"Me quedó muy claro el tema, gracias",positivo,0.681,0.087,0.186,0.223,0.298,0.206,enojado,0.75,1.0,0.75,True,False
2249,14,51,2024-08-04 17:00:00,2024,8,31,6,17,3,3,4,El tema es interesante pero la clase fue larga,neutral,0.481,0.299,0.136,0.09,0.243,0.232,feliz,0.5,0.5,0.75,True,False
2250,9,118,2024-07-24 10:00:00,2024,7,30,2,10,4,4,3,El docente explicó muy rápido,negativo,0.121,0.246,0.376,0.168,0.094,0.117,neutral,0.75,0.75,0.5,True,False
2251,7,49,2024-06-18 09:00:00,2024,6,25,1,9,4,5,5,"Me quedó muy claro el tema, gracias",positivo,0.878,0.237,0.017,0.224,0.348,0.172,enojado,0.75,1.0,1.0,True,False
2252,4,450,2024-10-25 11:00:00,2024,10,43,4,11,2,4,4,"No entendí casi nada, muy confuso",negativo,0.257,0.102,0.14,0.384,0.29,0.084,triste,0.25,0.75,0.75,True,False
2253,28,400,2024-10-23 10:00:00,2024,10,43,2,10,5,4,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.737,0.345,0.211,0.076,0.319,0.051,feliz,1.0,0.75,0.75,True,False
2254,2,309,2024-12-03 11:00:00,2024,12,49,1,11,4,2,3,La clase fue muy dinámica e interesante,positivo,0.716,0.206,0.186,0.146,0.216,0.246,sorprendido,0.75,0.25,0.5,True,False
2255,26,416,2024-09-11 17:00:00,2024,9,37,2,17,4,4,2,Clase muy bien estructurada y organizada,positivo,0.79,0.102,0.276,0.395,0.058,0.17,triste,0.75,0.75,0.25,True,False
2256,26,325,2024-10-17 08:00:00,2024,10,42,3,8,5,4,4,"Me quedó muy claro el tema, gracias",positivo,0.891,0.214,0.37,0.326,0.03,0.059,neutral,1.0,0.75,0.75,True,False
2257,4,307,2024-11-20 10:00:00,2024,11,47,2,10,3,3,4,Excelente manejo del tiempo y ejemplos,positivo,0.888,0.36,0.125,0.125,0.075,0.314,feliz,0.5,0.5,0.75,True,False
2258,20,349,2024-04-15 17:00:00,2024,4,16,0,17,4,5,2,El tema es interesante pero la clase fue larga,neutral,0.455,0.173,0.176,0.04,0.229,0.383,sorprendido,0.75,1.0,0.25,True,False
2259,15,130,2024-11-26 15:00:00,2024,11,48,1,15,5,5,4,"Regular, podría mejorar el ritmo",neutral,0.439,0.099,0.246,0.184,0.254,0.217,enojado,1.0,1.0,0.75,True,False
2260,25,258,2024-08-07 08:00:00,2024,8,32,2,8,4,3,3,"No entendí casi nada, muy confuso",negativo,0.148,0.073,0.056,0.455,0.181,0.236,triste,0.75,0.5,0.5,True,False
2261,19,482,2024-06-14 16:00:00,2024,6,24,4,16,5,5,5,"No se escuchaba bien, problemas técnicos",negativo,0.18,0.231,0.228,0.273,0.054,0.214,triste,1.0,1.0,1.0,True,False
2262,2,415,2024-08-07 18:00:00,2024,8,32,2,18,3,3,4,"Más o menos, algunos conceptos poco claros",neutral,0.526,0.227,0.342,0.127,0.144,0.16,neutral,0.5,0.5,0.75,True,False
2263,27,394,2024-06-22 12:00:00,2024,6,25,5,12,3,3,4,Muy difícil seguir el ritmo de la clase,negativo,0.207,0.041,0.12,0.202,0.389,0.249,enojado,0.5,0.5,0.75,True,False
2264,25,351,2024-04-17 07:00:00,2024,4,16,2,7,4,4,5,El docente explicó muy rápido,negativo,0.221,0.223,0.237,0.253,0.223,0.063,triste,0.75,0.75,1.0,True,False
2265,23,127,2024-07-22 07:00:00,2024,7,30,0,7,4,4,3,El docente explicó muy rápido,negativo,0.341,0.233,0.345,0.271,0.089,0.062,neutral,0.75,0.75,0.5,True,False
2266,5,452,2024-04-26 16:00:00,2024,4,17,4,16,1,4,5,Excelente manejo del tiempo y ejemplos,positivo,0.732,0.193,0.197,0.334,0.264,0.012,triste,0.0,0.75,1.0,True,False
2267,2,348,2024-10-17 15:00:00,2024,10,42,3,15,3,4,4,Excelente manejo del tiempo y ejemplos,positivo,0.898,0.198,0.208,0.195,0.265,0.134,enojado,0.5,0.75,0.75,True,False
2268,4,53,2024-09-08 16:00:00,2024,9,36,6,16,5,3,4,"Excelente clase, muy clara la explicación",positivo,0.744,0.01,0.198,0.127,0.173,0.493,sorprendido,1.0,0.5,0.75,True,False
2269,8,129,2024-10-25 07:00:00,2024,10,43,4,7,4,2,5,"Excelente clase, muy clara la explicación",positivo,0.873,0.284,0.28,0.186,0.131,0.118,feliz,0.75,0.25,1.0,True,False
2270,25,193,2024-10-06 18:00:00,2024,10,40,6,18,3,3,3,Clase muy bien estructurada y organizada,positivo,0.664,0.165,0.056,0.109,0.38,0.289,enojado,0.5,0.5,0.5,True,False
2271,28,144,2024-07-07 08:00:00,2024,7,27,6,8,4,5,4,"Me quedó muy claro el tema, gracias",positivo,0.832,0.188,0.29,0.017,0.361,0.144,enojado,0.75,1.0,0.75,True,False
2272,22,217,2024-05-25 07:00:00,2024,5,21,5,7,3,5,4,El docente domina el tema perfectamente,positivo,0.893,0.341,0.014,0.32,0.248,0.077,feliz,0.5,1.0,0.75,True,False
2273,9,200,2024-04-07 09:00:00,2024,4,14,6,9,4,4,5,Clase muy bien estructurada y organizada,positivo,0.672,0.25,0.197,0.101,0.203,0.249,feliz,0.75,0.75,1.0,True,False
2274,5,17,2024-08-18 18:00:00,2024,8,33,6,18,5,4,3,"Aprendí mucho hoy, muy buena didáctica",positivo,0.667,0.124,0.177,0.271,0.177,0.25,triste,1.0,0.75,0.5,True,False
2275,12,197,2024-10-09 15:00:00,2024,10,41,2,15,4,5,4,Entendí el tema pero fue un poco rápido,neutral,0.396,0.33,0.154,0.064,0.006,0.446,sorprendido,0.75,1.0,0.75,True,False
2276,23,154,2024-09-26 14:00:00,2024,9,39,3,14,4,1,4,La clase fue muy dinámica e interesante,positivo,0.896,0.118,0.192,0.209,0.223,0.258,sorprendido,0.75,0.0,0.75,True,False
2277,10,237,2024-12-20 10:00:00,2024,12,51,4,10,4,2,4,Clase muy bien estructurada y organizada,positivo,0.928,0.223,0.154,0.061,0.284,0.278,enojado,0.75,0.25,0.75,True,False
2278,2,328,2024-06-14 17:00:00,2024,6,24,4,17,5,3,4,Muy buena metodología del docente,positivo,0.904,0.051,0.049,0.252,0.283,0.365,sorprendido,1.0,0.5,0.75,True,False
2279,14,28,2024-10-22 18:00:00,2024,10,43,1,18,5,3,5,El tema es interesante pero la clase fue larga,neutral,0.467,0.183,0.042,0.368,0.025,0.381,sorprendido,1.0,0.5,1.0,True,False
2280,18,380,2024-12-23 16:00:00,2024,12,52,0,16,2,4,5,"Me quedó muy claro el tema, gracias",positivo,0.822,0.3,0.232,0.096,0.1,0.272,feliz,0.25,0.75,1.0,True,False
2281,2,294,2024-11-20 17:00:00,2024,11,47,2,17,5,3,5,Clase muy bien estructurada y organizada,positivo,0.702,0.038,0.376,0.206,0.272,0.109,neutral,1.0,0.5,1.0,True,False
2282,7,291,2024-09-07 18:00:00,2024,9,36,5,18,5,5,4,El tema es interesante pero la clase fue larga,neutral,0.504,0.297,0.057,0.103,0.322,0.221,enojado,1.0,1.0,0.75,True,False
2283,6,134,2024-03-04 09:00:00,2024,3,10,0,9,3,4,5,El docente domina el tema perfectamente,positivo,0.926,0.17,0.258,0.113,0.241,0.217,neutral,0.5,0.75,1.0,True,False
2284,26,450,2024-06-07 13:00:00,2024,6,23,4,13,5,3,5,Muy buena metodología del docente,positivo,0.753,0.139,0.12,0.406,0.068,0.267,triste,1.0,0.5,1.0,True,False
2285,5,288,2024-11-27 08:00:00,2024,11,48,2,8,5,5,3,"Faltaron ejemplos prácticos, solo teoría",negativo,0.335,0.252,0.165,0.238,0.342,0.003,enojado,1.0,1.0,0.5,True,False
2286,21,59,2024-05-29 13:00:00,2024,5,22,2,13,4,3,4,La clase fue muy dinámica e interesante,positivo,0.913,0.225,0.149,0.135,0.173,0.317,sorprendido,0.75,0.5,0.75,True,False
2287,4,242,2024-04-05 16:00:00,2024,4,14,4,16,5,4,5,Clase muy bien estructurada y organizada,positivo,0.67,0.219,0.062,0.5,0.203,0.016,triste,1.0,0.75,1.0,True,False
2288,23,138,2024-07-27 17:00:00,2024,7,30,5,17,5,4,3,"Excelente clase, muy clara la explicación",positivo,0.722,0.201,0.242,0.27,0.245,0.042,triste,1.0,0.75,0.5,True,False
2289,1,226,2024-11-04 09:00:00,2024,11,45,0,9,4,4,4,"Me quedó muy claro el tema, gracias",positivo,0.69,0.372,0.164,0.128,0.117,0.219,feliz,0.75,0.75,0.75,True,False
2290,6,295,2024-11-28 17:00:00,2024,11,48,3,17,1,4,5,La clase fue aburrida y poco dinámica,negativo,0.221,0.166,0.065,0.435,0.213,0.121,triste,0.0,0.75,1.0,True,False
2291,6,243,2024-08-06 18:00:00,2024,8,32,1,18,4,5,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.448,0.135,0.084,0.092,0.08,0.608,sorprendido,0.75,1.0,0.75,True,False
2292,29,175,2024-06-27 10:00:00,2024,6,26,3,10,5,5,5,Excelente manejo del tiempo y ejemplos,positivo,0.785,0.285,0.268,0.112,0.197,0.139,feliz,1.0,1.0,1.0,True,False
2293,24,499,2024-12-13 16:00:00,2024,12,50,4,16,3,4,4,Excelente manejo del tiempo y ejemplos,positivo,0.8,0.124,0.11,0.14,0.355,0.271,enojado,0.5,0.75,0.75,True,False
2294,6,407,2024-10-19 18:00:00,2024,10,42,5,18,5,1,4,"Bien en general, aunque faltó práctica",neutral,0.496,0.075,0.406,0.327,0.116,0.076,neutral,1.0,0.0,0.75,True,False
2295,19,364,2024-08-14 12:00:00,2024,8,33,2,12,4,4,3,Muy buena metodología del docente,positivo,0.921,0.241,0.416,0.027,0.052,0.264,neutral,0.75,0.75,0.5,True,False
2296,25,315,2024-06-16 09:00:00,2024,6,24,6,9,5,5,5,El tema es interesante pero la clase fue larga,neutral,0.504,0.193,0.237,0.259,0.047,0.264,sorprendido,1.0,1.0,1.0,True,False
2297,16,113,2024-12-19 18:00:00,2024,12,51,3,18,3,4,3,Muy difícil seguir el ritmo de la clase,negativo,0.199,0.096,0.016,0.41,0.15,0.329,triste,0.5,0.75,0.5,True,False
2298,14,91,2024-07-26 13:00:00,2024,7,30,4,13,3,5,5,Clase muy bien estructurada y organizada,positivo,0.818,0.131,0.09,0.261,0.015,0.502,sorprendido,0.5,1.0,1.0,True,False
2299,1,482,2024-06-13 18:00:00,2024,6,24,3,18,4,5,4,El tema es interesante pero la clase fue larga,neutral,0.419,0.269,0.188,0.003,0.24,0.3,sorprendido,0.75,1.0,0.75,True,False
2300,18,400,2024-10-01 13:00:00,2024,10,40,1,13,4,4,4,Muy buena metodología del docente,positivo,0.707,0.083,0.23,0.387,0.26,0.039,triste,0.75,0.75,0.75,True,False
2301,23,120,2024-05-17 15:00:00,2024,5,20,4,15,4,3,4,"Más o menos, algunos conceptos poco claros",neutral,0.363,0.033,0.144,0.232,0.195,0.397,sorprendido,0.75,0.5,0.75,True,False
2302,16,216,2024-08-03 15:00:00,2024,8,31,5,15,1,3,4,"No se escuchaba bien, problemas técnicos",negativo,0.341,0.259,0.251,0.239,0.095,0.157,feliz,0.0,0.5,0.75,True,False
2303,29,486,2024-06-06 09:00:00,2024,6,23,3,9,4,4,5,El docente domina el tema perfectamente,positivo,0.77,0.187,0.064,0.028,0.327,0.394,sorprendido,0.75,0.75,1.0,True,False
2304,3,353,2024-11-20 14:00:00,2024,11,47,2,14,3,4,4,Clase muy bien estructurada y organizada,positivo,0.762,0.031,0.184,0.418,0.0,0.368,triste,0.5,0.75,0.75,True,False
2305,9,407,2024-08-11 14:00:00,2024,8,32,6,14,3,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.122,0.126,0.412,0.194,0.143,0.125,neutral,0.5,0.75,0.75,True,False
2306,5,78,2024-04-04 12:00:00,2024,4,14,3,12,5,5,4,El docente domina el tema perfectamente,positivo,0.812,0.085,0.013,0.281,0.29,0.332,sorprendido,1.0,1.0,0.75,True,False
2307,18,236,2024-09-17 18:00:00,2024,9,38,1,18,2,4,4,"Más o menos, algunos conceptos poco claros",neutral,0.481,0.103,0.193,0.257,0.302,0.144,enojado,0.25,0.75,0.75,True,False
2308,25,484,2024-05-06 15:00:00,2024,5,19,0,15,3,4,5,Entendí el tema pero fue un poco rápido,neutral,0.414,0.278,0.033,0.031,0.096,0.562,sorprendido,0.5,0.75,1.0,True,False
2309,8,318,2024-08-21 17:00:00,2024,8,34,2,17,3,3,5,"Aprendí mucho hoy, muy buena didáctica",positivo,0.658,0.227,0.113,0.146,0.451,0.063,enojado,0.5,0.5,1.0,True,False
2310,13,201,2024-12-19 10:00:00,2024,12,51,3,10,4,1,4,"No entendí casi nada, muy confuso",negativo,0.121,0.216,0.25,0.253,0.117,0.164,triste,0.75,0.0,0.75,True,False
2311,23,93,2024-11-06 14:00:00,2024,11,45,2,14,5,4,3,Entendí el tema pero fue un poco rápido,neutral,0.548,0.268,0.211,0.111,0.205,0.205,feliz,1.0,0.75,0.5,True,False
2312,20,418,2024-06-02 10:00:00,2024,6,22,6,10,5,1,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.74,0.37,0.293,0.007,0.031,0.299,feliz,1.0,0.0,0.75,True,False
2313,27,338,2024-09-07 07:00:00,2024,9,36,5,7,4,5,3,"Me quedó muy claro el tema, gracias",positivo,0.833,0.313,0.021,0.278,0.27,0.118,feliz,0.75,1.0,0.5,True,False
2314,23,41,2024-08-06 11:00:00,2024,8,32,1,11,4,5,4,El docente explicó muy rápido,negativo,0.261,0.147,0.282,0.077,0.235,0.258,neutral,0.75,1.0,0.75,True,False
2315,30,482,2024-04-17 12:00:00,2024,4,16,2,12,5,5,5,La clase fue aburrida y poco dinámica,negativo,0.274,0.215,0.102,0.229,0.292,0.162,enojado,1.0,1.0,1.0,True,False
2316,29,56,2024-08-09 18:00:00,2024,8,32,4,18,4,4,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.434,0.112,0.096,0.483,0.207,0.101,triste,0.75,0.75,0.75,True,False
2317,25,181,2024-03-01 08:00:00,2024,3,9,4,8,5,4,1,"Excelente clase, muy clara la explicación",positivo,0.728,0.338,0.235,0.083,0.088,0.255,feliz,1.0,0.75,0.0,True,False
2318,26,483,2024-11-05 15:00:00,2024,11,45,1,15,3,5,4,El docente domina el tema perfectamente,positivo,0.686,0.159,0.18,0.241,0.329,0.091,enojado,0.5,1.0,0.75,True,False
2319,16,218,2024-06-13 17:00:00,2024,6,24,3,17,4,2,4,El docente domina el tema perfectamente,positivo,0.88,0.25,0.102,0.097,0.285,0.266,enojado,0.75,0.25,0.75,True,False
2320,27,485,2024-10-01 12:00:00,2024,10,40,1,12,5,4,5,Muy buena metodología del docente,positivo,0.796,0.068,0.319,0.2,0.289,0.124,neutral,1.0,0.75,1.0,True,False
2321,25,483,2024-04-23 07:00:00,2024,4,17,1,7,4,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.291,0.369,0.382,0.026,0.223,0.0,neutral,0.75,0.75,0.75,True,False
2322,6,423,2024-10-24 07:00:00,2024,10,43,3,7,3,4,5,"Más o menos, algunos conceptos poco claros",neutral,0.481,0.262,0.107,0.236,0.173,0.222,feliz,0.5,0.75,1.0,True,False
2323,7,216,2024-09-08 17:00:00,2024,9,36,6,17,5,3,4,"Me quedó muy claro el tema, gracias",positivo,0.659,0.129,0.102,0.393,0.14,0.236,triste,1.0,0.5,0.75,True,False
2324,23,385,2024-12-20 16:00:00,2024,12,51,4,16,4,4,3,Excelente manejo del tiempo y ejemplos,positivo,0.906,0.293,0.143,0.29,0.252,0.021,feliz,0.75,0.75,0.5,True,False
2325,10,136,2024-09-04 17:00:00,2024,9,36,2,17,5,2,4,"Bien en general, aunque faltó práctica",neutral,0.502,0.452,0.049,0.099,0.008,0.391,feliz,1.0,0.25,0.75,True,False
2326,24,162,2024-06-26 11:00:00,2024,6,26,2,11,4,3,4,Excelente manejo del tiempo y ejemplos,positivo,0.751,0.229,0.242,0.104,0.242,0.183,neutral,0.75,0.5,0.75,True,False
