time_id,fecha_completa,anio,mes,mes_nombre,trimestre,semana,dia,dia_semana,dia_nombre,hora,turno
2951,2024-09-07 15:00:00,2024,9,September,3,36,7,5,Saturday,15,Tarde
2952,2024-06-23 18:00:00,2024,6,June,2,25,23,6,Sunday,18,Noche
2953,2024-09-15 08:00:00,2024,9,September,3,37,15,6,Sunday,8,Mañana
2954,2024-06-20 09:00:00,2024,6,June,2,25,20,3,Thursday,9,Mañana
2955,2024-11-25 08:00:00,2024,11,November,4,48,25,0,Monday,8,Mañana
2956,2024-08-25 14:00:00,2024,8,August,3,34,25,6,Sunday,14,Tarde
2957,2024-11-27 08:00:00,2024,11,November,4,48,27,2,Wednesday,8,Mañana
2958,2024-10-18 11:00:00,2024,10,October,4,42,18,4,Friday,11,Mañana
2959,2024-10-30 18:00:00,2024,10,October,4,44,30,2,Wednesday,18,Noche
2960,2024-04-30 13:00:00,2024,4,April,2,18,30,1,Tuesday,13,Tarde
2961,2024-06-01 07:00:00,2024,6,June,2,22,1,5,Saturday,7,Mañana
2962,2024-08-19 18:00:00,2024,8,August,3,34,19,0,Monday,18,Noche
2963,2024-07-23 18:00:00,2024,7,July,3,30,23,1,Tuesday,18,Noche
2964,2024-07-12 14:00:00,2024,7,July,3,28,12,4,Friday,14,Tarde
2965,2024-09-30 17:00:00,2024,9,September,3,40,30,0,Monday,17,Tarde
2966,2024-09-17 10:00:00,2024,9,September,3,38,17,1,Tuesday,10,Mañana
2967,2024-09-24 11:00:00,2024,9,September,3,39,24,1,Tuesday,11,Mañana
2968,2024-06-02 08:00:00,2024,6,June,2,22,2,6,Sunday,8,Mañana
2969,2024-07-07 14:00:00,2024,7,July,3,27,7,6,Sunday,14,Tarde
2970,2024-06-30 16:00:00,2024,6,June,2,26,30,6,Sunday,16,Tarde
2971,2024-10-28 18:00:00,2024,10,October,4,44,28,0,Monday,18,Noche
2972,2024-06-19 14:00:00,2024,6,June,2,25,19,2,Wednesday,14,Tarde
2973,2024-03-06 12:00:00,2024,3,March,1,10,6,2,Wednesday,12,Mañana
2974,2024-09-21 15:00:00,2024,9,September,3,38,21,5,Saturday,15,Tarde
2975,2024-07-05 15:00:00,2024,7,July,3,27,5,4,Friday,15,Tarde
2976,2024-07-25 16:00:00,2024,7,July,3,30,25,3,Thursday,16,Tarde
2977,2024-11-15 16:00:00,2024,11,November,4,46,15,4,Friday,16,Tarde
2978,2024-03-03 07:00:00,2024,3,March,1,9,3,6,Sunday,7,Mañana
2979,2024-09-28 09:00:00,2024,9,September,3,39,28,5,Saturday,9,Mañana
2980,2024-08-10 09:00:00,2024,8,August,3,32,10,5,Saturday,9,Mañana
2981,2024-05-27 17:00:00,2024,5,May,2,22,27,0,Monday,17,Tarde
2982,2024-06-17 16:00:00,2024,6,June,2,25,17,0,Monday,16,Tarde
2983,2024-12-06 08:00:00,2024,12,December,4,49,6,4,Friday,8,Mañana
2984,2024-08-18 13:00:00,2024,8,August,3,33,18,6,Sunday,13,Tarde
2985,2024-12-23 09:00:00,2024,12,December,4,52,23,0,Monday,9,Mañana
2986,2024-09-17 17:00:00,2024,9,September,3,38,17,1,Tuesday,17,Tarde
2987,2024-11-18 13:00:00,2024,11,November,4,47,18,0,Monday,13,Tarde
2988,2024-04-02 18:00:00,2024,4,April,2,14,2,1,Tuesday,18,Noche
2989,2024-04-23 11:00:00,2024,4,April,2,17,23,1,Tuesday,11,Mañana
2990,2024-09-02 12:00:00,2024,9,September,3,36,2,0,Monday,12,Mañana
2991,2024-05-07 18:00:00,2024,5,May,2,19,7,1,Tuesday,18,Noche
2992,2024-04-18 17:00:00,2024,4,April,2,16,18,3,Thursday,17,Tarde
2993,2024-04-12 10:00:00,2024,4,April,2,15,12,4,Friday,10,Mañana
2994,2024-10-08 14:00:00,2024,10,October,4,41,8,1,Tuesday,14,Tarde
2995,2024-06-03 10:00:00,2024,6,June,2,23,3,0,Monday,10,Mañana
2996,2024-08-10 16:00:00,2024,8,August,3,32,10,5,Saturday,16,Tarde
2997,2024-06-26 16:00:00,2024,6,June,2,26,26,2,Wednesday,16,Tarde
2998,2024-06-09 16:00:00,2024,6,June,2,23,9,6,Sunday,16,Tarde
2999,2024-12-23 12:00:00,2024,12,December,4,52,23,0,Monday,12,Mañana
3000,2024-10-06 13:00:00,2024,10,October,4,40,6,6,Sunday,13,Tarde
3001,2024-11-24 09:00:00,2024,11,November,4,47,24,6,Sunday,9,Mañana
3002,2024-11-09 14:00:00,2024,11,November,4,45,9,5,Saturday,14,Tarde
3003,2024-10-15 11:00:00,2024,10,October,4,42,15,1,Tuesday,11,Mañana
3004,2024-10-30 12:00:00,2024,10,October,4,44,30,2,Wednesday,12,Mañana
3005,2024-05-12 08:00:00,2024,5,May,2,19,12,6,Sunday,8,Mañana
3006,2024-03-16 12:00:00,2024,3,March,1,11,16,5,Saturday,12,Mañana
3007,2024-08-23 11:00:00,2024,8,August,3,34,23,4,Friday,11,Mañana
3008,2024-05-30 14:00:00,2024,5,May,2,22,30,3,Thursday,14,Tarde
3009,2024-11-08 14:00:00,2024,11,November,4,45,8,4,Friday,14,Tarde
3010,2024-11-09 18:00:00,2024,11,November,4,45,9,5,Saturday,18,Noche
3011,2024-03-23 12:00:00,2024,3,March,1,12,23,5,Saturday,12,Mañana
3012,2024-05-21 13:00:00,2024,5,May,2,21,21,1,Tuesday,13,Tarde
3013,2024-04-24 09:00:00,2024,4,April,2,17,24,2,Wednesday,9,Mañana
3014,2024-09-15 18:00:00,2024,9,September,3,37,15,6,Sunday,18,Noche
3015,2024-08-08 11:00:00,2024,8,August,3,32,8,3,Thursday,11,Mañana
3016,2024-07-03 07:00:00,2024,7,July,3,27,3,2,Wednesday,7,Mañana
3017,2024-06-30 17:00:00,2024,6,June,2,26,30,6,Sunday,17,Tarde
3018,2024-04-03 12:00:00,2024,4,April,2,14,3,2,Wednesday,12,Mañana
3019,2024-03-26 18:00:00,2024,3,March,1,13,26,1,Tuesday,18,Noche
3020,2024-07-16 08:00:00,2024,7,July,3,29,16,1,Tuesday,8,Mañana
3021,2024-06-21 16:00:00,2024,6,June,2,25,21,4,Friday,16,Tarde
3022,2024-11-15 07:00:00,2024,11,November,4,46,15,4,Friday,7,Mañana
3023,2024-05-13 13:00:00,2024,5,May,2,20,13,0,Monday,13,Tarde
3024,2024-03-18 18:00:00,2024,3,March,1,12,18,0,Monday,18,Noche
3025,2024-06-06 08:00:00,2024,6,June,2,23,6,3,Thursday,8,Mañana
3026,2024-05-24 17:00:00,2024,5,May,2,21,24,4,Friday,17,Tarde
3027,2024-05-02 07:00:00,2024,5,May,2,18,2,3,Thursday,7,Mañana
3028,2024-07-18 15:00:00,2024,7,July,3,29,18,3,Thursday,15,Tarde
3029,2024-12-11 07:00:00,2024,12,December,4,50,11,2,Wednesday,7,Mañana
3030,2024-08-05 12:00:00,2024,8,August,3,32,5,0,Monday,12,Mañana
3031,2024-08-11 09:00:00,2024,8,August,3,32,11,6,Sunday,9,Mañana
3032,2024-07-03 09:00:00,2024,7,July,3,27,3,2,Wednesday,9,Mañana
3033,2024-11-15 14:00:00,2024,11,November,4,46,15,4,Friday,14,Tarde
3034,2024-09-02 14:00:00,2024,9,September,3,36,2,0,Monday,14,Tarde
3035,2024-07-19 18:00:00,2024,7,July,3,29,19,4,Friday,18,Noche
3036,2024-03-17 18:00:00,2024,3,March,1,11,17,6,Sunday,18,Noche
3037,2024-07-31 10:00:00,2024,7,July,3,31,31,2,Wednesday,10,Mañana
3038,2024-07-14 10:00:00,2024,7,July,3,28,14,6,Sunday,10,Mañana
3039,2024-11-07 11:00:00,2024,11,November,4,45,7,3,Thursday,11,Mañana
3040,2024-12-08 17:00:00,2024,12,December,4,49,8,6,Sunday,17,Tarde
3041,2024-09-27 11:00:00,2024,9,September,3,39,27,4,Friday,11,Mañana
3042,2024-05-24 17:00:00,2024,5,May,2,21,24,4,Friday,17,Tarde
3043,2024-05-20 14:00:00,2024,5,May,2,21,20,0,Monday,14,Tarde
3044,2024-04-01 15:00:00,2024,4,April,2,14,1,0,Monday,15,Tarde
3045,2024-09-13 11:00:00,2024,9,September,3,37,13,4,Friday,11,Mañana
3046,2024-09-19 12:00:00,2024,9,September,3,38,19,3,Thursday,12,Mañana
3047,2024-08-19 16:00:00,2024,8,August,3,34,19,0,Monday,16,Tarde
3048,2024-07-19 10:00:00,2024,7,July,3,29,19,4,Friday,10,Mañana
3049,2024-11-10 16:00:00,2024,11,November,4,45,10,6,Sunday,16,Tarde
3050,2024-10-16 10:00:00,2024,10,October,4,42,16,2,Wednesday,10,Mañana
3051,2024-03-17 11:00:00,2024,3,March,1,11,17,6,Sunday,11,Mañana
3052,2024-03-11 09:00:00,2024,3,March,1,11,11,0,Monday,9,Mañana
3053,2024-10-16 14:00:00,2024,10,October,4,42,16,2,Wednesday,14,Tarde
3054,2024-11-19 12:00:00,2024,11,November,4,47,19,1,Tuesday,12,Mañana
3055,2024-03-30 15:00:00,2024,3,March,1,13,30,5,Saturday,15,Tarde
3056,2024-05-22 12:00:00,2024,5,May,2,21,22,2,Wednesday,12,Mañana
3057,2024-07-16 11:00:00,2024,7,July,3,29,16,1,Tuesday,11,Mañana
3058,2024-10-23 13:00:00,2024,10,October,4,43,23,2,Wednesday,13,Tarde
3059,2024-04-14 15:00:00,2024,4,April,2,15,14,6,Sunday,15,Tarde
3060,2024-12-08 12:00:00,2024,12,December,4,49,8,6,Sunday,12,Mañana
3061,2024-05-18 11:00:00,2024,5,May,2,20,18,5,Saturday,11,Mañana
3062,2024-10-07 09:00:00,2024,10,October,4,41,7,0,Monday,9,Mañana
3063,2024-04-21 17:00:00,2024,4,April,2,16,21,6,Sunday,17,Tarde
3064,2024-09-19 12:00:00,2024,9,September,3,38,19,3,Thursday,12,Mañana
3065,2024-10-27 10:00:00,2024,10,October,4,43,27,6,Sunday,10,Mañana
3066,2024-10-15 09:00:00,2024,10,October,4,42,15,1,Tuesday,9,Mañana
3067,2024-03-03 17:00:00,2024,3,March,1,9,3,6,Sunday,17,Tarde
3068,2024-09-17 15:00:00,2024,9,September,3,38,17,1,Tuesday,15,Tarde
3069,2024-10-04 14:00:00,2024,10,October,4,40,4,4,Friday,14,Tarde
3070,2024-12-24 11:00:00,2024,12,December,4,52,24,1,Tuesday,11,Mañana
3071,2024-05-03 11:00:00,2024,5,May,2,18,3,4,Friday,11,Mañana
3072,2024-10-19 16:00:00,2024,10,October,4,42,19,5,Saturday,16,Tarde
3073,2024-08-12 18:00:00,2024,8,August,3,33,12,0,Monday,18,Noche
3074,2024-10-20 12:00:00,2024,10,October,4,42,20,6,Sunday,12,Mañana
3075,2024-07-03 08:00:00,2024,7,July,3,27,3,2,Wednesday,8,Mañana
3076,2024-06-07 15:00:00,2024,6,June,2,23,7,4,Friday,15,Tarde
3077,2024-08-12 17:00:00,2024,8,August,3,33,12,0,Monday,17,Tarde
3078,2024-11-05 15:00:00,2024,11,November,4,45,5,1,Tuesday,15,Tarde
3079,2024-05-02 12:00:00,2024,5,May,2,18,2,3,Thursday,12,Mañana
3080,2024-12-26 10:00:00,2024,12,December,4,52,26,3,Thursday,10,Mañana
3081,2024-05-25 17:00:00,2024,5,May,2,21,25,5,Saturday,17,Tarde
3082,2024-08-07 14:00:00,2024,8,August,3,32,7,2,Wednesday,14,Tarde
3083,2024-07-10 17:00:00,2024,7,July,3,28,10,2,Wednesday,17,Tarde
3084,2024-10-25 07:00:00,2024,10,October,4,43,25,4,Friday,7,Mañana
3085,2024-04-21 15:00:00,2024,4,April,2,16,21,6,Sunday,15,Tarde
3086,2024-12-24 12:00:00,2024,12,December,4,52,24,1,Tuesday,12,Mañana
3087,2024-12-12 15:00:00,2024,12,December,4,50,12,3,Thursday,15,Tarde
3088,2024-10-05 13:00:00,2024,10,October,4,40,5,5,Saturday,13,Tarde
3089,2024-12-10 08:00:00,2024,12,December,4,50,10,1,Tuesday,8,Mañana
3090,2024-09-19 14:00:00,2024,9,September,3,38,19,3,Thursday,14,Tarde
3091,2024-03-23 11:00:00,2024,3,March,1,12,23,5,Saturday,11,Mañana
3092,2024-03-02 14:00:00,2024,3,March,1,9,2,5,Saturday,14,Tarde
3093,2024-11-03 12:00:00,2024,11,November,4,44,3,6,Sunday,12,Mañana
3094,2024-08-16 17:00:00,2024,8,August,3,33,16,4,Friday,17,Tarde
3095,2024-03-19 08:00:00,2024,3,March,1,12,19,1,Tuesday,8,Mañana
3096,2024-10-08 10:00:00,2024,10,October,4,41,8,1,Tuesday,10,Mañana
3097,2024-03-19 12:00:00,2024,3,March,1,12,19,1,Tuesday,12,Mañana
3098,2024-03-06 08:00:00,2024,3,March,1,10,6,2,Wednesday,8,Mañana
3099,2024-12-25 15:00:00,2024,12,December,4,52,25,2,Wednesday,15,Tarde
3100,2024-09-01 18:00:00,2024,9,September,3,35,1,6,Sunday,18,Noche
3101,2024-10-06 12:00:00,2024,10,October,4,40,6,6,Sunday,12,Mañana
3102,2024-09-01 09:00:00,2024,9,September,3,35,1,6,Sunday,9,Mañana
3103,2024-08-13 10:00:00,2024,8,August,3,33,13,1,Tuesday,10,Mañana
3104,2024-03-13 10:00:00,2024,3,March,1,11,13,2,Wednesday,10,Mañana
3105,2024-12-03 15:00:00,2024,12,December,4,49,3,1,Tuesday,15,Tarde
3106,2024-10-17 10:00:00,2024,10,October,4,42,17,3,Thursday,10,Mañana
3107,2024-10-07 15:00:00,2024,10,October,4,41,7,0,Monday,15,Tarde
3108,2024-07-11 13:00:00,2024,7,July,3,28,11,3,Thursday,13,Tarde
3109,2024-08-28 08:00:00,2024,8,August,3,35,28,2,Wednesday,8,Mañana
3110,2024-07-27 16:00:00,2024,7,July,3,30,27,5,Saturday,16,Tarde
3111,2024-09-25 09:00:00,2024,9,September,3,39,25,2,Wednesday,9,Mañana
3112,2024-09-25 16:00:00,2024,9,September,3,39,25,2,Wednesday,16,Tarde
3113,2024-04-06 11:00:00,2024,4,April,2,14,6,5,Saturday,11,Mañana
3114,2024-11-18 15:00:00,2024,11,November,4,47,18,0,Monday,15,Tarde
3115,2024-06-04 18:00:00,2024,6,June,2,23,4,1,Tuesday,18,Noche
3116,2024-10-15 10:00:00,2024,10,October,4,42,15,1,Tuesday,10,Mañana
3117,2024-10-09 07:00:00,2024,10,October,4,41,9,2,Wednesday,7,Mañana
3118,2024-06-14 11:00:00,2024,6,June,2,24,14,4,Friday,11,Mañana
3119,2024-03-31 08:00:00,2024,3,March,1,13,31,6,Sunday,8,Mañana
3120,2024-05-18 08:00:00,2024,5,May,2,20,18,5,Saturday,8,Mañana
3121,2024-07-25 15:00:00,2024,7,July,3,30,25,3,Thursday,15,Tarde
3122,2024-03-06 12:00:00,2024,3,March,1,10,6,2,Wednesday,12,Mañana
3123,2024-09-30 15:00:00,2024,9,September,3,40,30,0,Monday,15,Tarde
3124,2024-12-11 10:00:00,2024,12,December,4,50,11,2,Wednesday,10,Mañana
3125,2024-12-25 18:00:00,2024,12,December,4,52,25,2,Wednesday,18,Noche
3126,2024-05-07 08:00:00,2024,5,May,2,19,7,1,Tuesday,8,Mañana
3127,2024-06-04 17:00:00,2024,6,June,2,23,4,1,Tuesday,17,Tarde
3128,2024-07-04 17:00:00,2024,7,July,3,27,4,3,Thursday,17,Tarde
3129,2024-08-20 13:00:00,2024,8,August,3,34,20,1,Tuesday,13,Tarde
3130,2024-07-05 08:00:00,2024,7,July,3,27,5,4,Friday,8,Mañana
3131,2024-09-25 08:00:00,2024,9,September,3,39,25,2,Wednesday,8,Mañana
3132,2024-04-03 09:00:00,2024,4,April,2,14,3,2,Wednesday,9,Mañana
3133,2024-06-23 18:00:00,2024,6,June,2,25,23,6,Sunday,18,Noche
3134,2024-04-23 08:00:00,2024,4,April,2,17,23,1,Tuesday,8,Mañana
3135,2024-11-20 15:00:00,2024,11,November,4,47,20,2,Wednesday,15,Tarde
3136,2024-06-22 07:00:00,2024,6,June,2,25,22,5,Saturday,7,Mañana
3137,2024-10-11 16:00:00,2024,10,October,4,41,11,4,Friday,16,Tarde
3138,2024-07-10 16:00:00,2024,7,July,3,28,10,2,Wednesday,16,Tarde
3139,2024-06-28 10:00:00,2024,6,June,2,26,28,4,Friday,10,Mañana
3140,2024-07-05 11:00:00,2024,7,July,3,27,5,4,Friday,11,Mañana
3141,2024-09-12 14:00:00,2024,9,September,3,37,12,3,Thursday,14,Tarde
3142,2024-08-06 10:00:00,2024,8,August,3,32,6,1,Tuesday,10,Mañana
3143,2024-05-13 15:00:00,2024,5,May,2,20,13,0,Monday,15,Tarde
3144,2024-04-19 11:00:00,2024,4,April,2,16,19,4,Friday,11,Mañana
3145,2024-08-18 09:00:00,2024,8,August,3,33,18,6,Sunday,9,Mañana
3146,2024-12-07 13:00:00,2024,12,December,4,49,7,5,Saturday,13,Tarde
3147,2024-05-20 16:00:00,2024,5,May,2,21,20,0,Monday,16,Tarde
3148,2024-08-27 17:00:00,2024,8,August,3,35,27,1,Tuesday,17,Tarde
3149,2024-08-01 13:00:00,2024,8,August,3,31,1,3,Thursday,13,Tarde
3150,2024-11-30 11:00:00,2024,11,November,4,48,30,5,Saturday,11,Mañana
3151,2024-12-04 10:00:00,2024,12,December,4,49,4,2,Wednesday,10,Mañana
3152,2024-10-26 15:00:00,2024,10,October,4,43,26,5,Saturday,15,Tarde
3153,2024-09-26 16:00:00,2024,9,September,3,39,26,3,Thursday,16,Tarde
3154,2024-05-28 09:00:00,2024,5,May,2,22,28,1,Tuesday,9,Mañana
3155,2024-07-23 07:00:00,2024,7,July,3,30,23,1,Tuesday,7,Mañana
3156,2024-08-23 09:00:00,2024,8,August,3,34,23,4,Friday,9,Mañana
3157,2024-05-18 12:00:00,2024,5,May,2,20,18,5,Saturday,12,Mañana
3158,2024-11-17 16:00:00,2024,11,November,4,46,17,6,Sunday,16,Tarde
3159,2024-04-29 10:00:00,2024,4,April,2,18,29,0,Monday,10,Mañana
3160,2024-06-17 11:00:00,2024,6,June,2,25,17,0,Monday,11,Mañana
3161,2024-11-16 10:00:00,2024,11,November,4,46,16,5,Saturday,10,Mañana
3162,2024-04-18 17:00:00,2024,4,April,2,16,18,3,Thursday,17,Tarde
3163,2024-10-19 16:00:00,2024,10,October,4,42,19,5,Saturday,16,Tarde
3164,2024-06-02 16:00:00,2024,6,June,2,22,2,6,Sunday,16,Tarde
3165,2024-04-21 07:00:00,2024,4,April,2,16,21,6,Sunday,7,Mañana
3166,2024-05-10 18:00:00,2024,5,May,2,19,10,4,Friday,18,Noche
3167,2024-06-04 10:00:00,2024,6,June,2,23,4,1,Tuesday,10,Mañana
3168,2024-09-11 11:00:00,2024,9,September,3,37,11,2,Wednesday,11,Mañana
3169,2024-04-09 11:00:00,2024,4,April,2,15,9,1,Tuesday,11,Mañana
3170,2024-08-10 12:00:00,2024,8,August,3,32,10,5,Saturday,12,Mañana
3171,2024-05-19 07:00:00,2024,5,May,2,20,19,6,Sunday,7,Mañana
3172,2024-03-03 12:00:00,2024,3,March,1,9,3,6,Sunday,12,Mañana
3173,2024-10-04 07:00:00,2024,10,October,4,40,4,4,Friday,7,Mañana
3174,2024-04-19 09:00:00,2024,4,April,2,16,19,4,Friday,9,Mañana
3175,2024-03-22 12:00:00,2024,3,March,1,12,22,4,Friday,12,Mañana
3176,2024-11-12 10:00:00,2024,11,November,4,46,12,1,Tuesday,10,Mañana
3177,2024-09-22 07:00:00,2024,9,September,3,38,22,6,Sunday,7,Mañana
3178,2024-07-24 14:00:00,2024,7,July,3,30,24,2,Wednesday,14,Tarde
3179,2024-08-23 12:00:00,2024,8,August,3,34,23,4,Friday,12,Mañana
3180,2024-05-08 17:00:00,2024,5,May,2,19,8,2,Wednesday,17,Tarde
3181,2024-04-14 11:00:00,2024,4,April,2,15,14,6,Sunday,11,Mañana
3182,2024-03-04 09:00:00,2024,3,March,1,10,4,0,Monday,9,Mañana
3183,2024-07-29 13:00:00,2024,7,July,3,31,29,0,Monday,13,Tarde
3184,2024-09-15 12:00:00,2024,9,September,3,37,15,6,Sunday,12,Mañana
3185,2024-05-12 14:00:00,2024,5,May,2,19,12,6,Sunday,14,Tarde
3186,2024-07-19 09:00:00,2024,7,July,3,29,19,4,Friday,9,Mañana
3187,2024-04-14 08:00:00,2024,4,April,2,15,14,6,Sunday,8,Mañana
3188,2024-12-10 14:00:00,2024,12,December,4,50,10,1,Tuesday,14,Tarde
3189,2024-11-21 17:00:00,2024,11,November,4,47,21,3,Thursday,17,Tarde
3190,2024-07-18 14:00:00,2024,7,July,3,29,18,3,Thursday,14,Tarde
3191,2024-05-05 08:00:00,2024,5,May,2,18,5,6,Sunday,8,Mañana
3192,2024-06-10 18:00:00,2024,6,June,2,24,10,0,Monday,18,Noche
3193,2024-04-16 09:00:00,2024,4,April,2,16,16,1,Tuesday,9,Mañana
3194,2024-03-26 08:00:00,2024,3,March,1,13,26,1,Tuesday,8,Mañana
3195,2024-03-27 11:00:00,2024,3,March,1,13,27,2,Wednesday,11,Mañana
3196,2024-11-23 18:00:00,2024,11,November,4,47,23,5,Saturday,18,Noche
3197,2024-04-25 08:00:00,2024,4,April,2,17,25,3,Thursday,8,Mañana
3198,2024-07-27 14:00:00,2024,7,July,3,30,27,5,Saturday,14,Tarde
3199,2024-05-08 18:00:00,2024,5,May,2,19,8,2,Wednesday,18,Noche
3200,2024-07-08 14:00:00,2024,7,July,3,28,8,0,Monday,14,Tarde
3201,2024-10-20 11:00:00,2024,10,October,4,42,20,6,Sunday,11,Mañana
3202,2024-12-24 12:00:00,2024,12,December,4,52,24,1,Tuesday,12,Mañana
3203,2024-09-11 08:00:00,2024,9,September,3,37,11,2,Wednesday,8,Mañana
3204,2024-12-10 12:00:00,2024,12,December,4,50,10,1,Tuesday,12,Mañana
3205,2024-08-05 07:00:00,2024,8,August,3,32,5,0,Monday,7,Mañana
3206,2024-11-07 12:00:00,2024,11,November,4,45,7,3,Thursday,12,Mañana
3207,2024-10-24 08:00:00,2024,10,October,4,43,24,3,Thursday,8,Mañana
3208,2024-08-12 10:00:00,2024,8,August,3,33,12,0,Monday,10,Mañana
3209,2024-07-25 11:00:00,2024,7,July,3,30,25,3,Thursday,11,Mañana
3210,2024-10-14 14:00:00,2024,10,October,4,42,14,0,Monday,14,Tarde
3211,2024-03-03 09:00:00,2024,3,March,1,9,3,6,Sunday,9,Mañana
3212,2024-11-18 09:00:00,2024,11,November,4,47,18,0,Monday,9,Mañana
3213,2024-12-22 17:00:00,2024,12,December,4,51,22,6,Sunday,17,Tarde
3214,2024-07-28 13:00:00,2024,7,July,3,30,28,6,Sunday,13,Tarde
3215,2024-03-10 07:00:00,2024,3,March,1,10,10,6,Sunday,7,Mañana
3216,2024-08-02 11:00:00,2024,8,August,3,31,2,4,Friday,11,Mañana
3217,2024-12-07 07:00:00,2024,12,December,4,49,7,5,Saturday,7,Mañana
3218,2024-03-29 11:00:00,2024,3,March,1,13,29,4,Friday,11,Mañana
3219,2024-05-17 14:00:00,2024,5,May,2,20,17,4,Friday,14,Tarde
3220,2024-08-27 15:00:00,2024,8,August,3,35,27,1,Tuesday,15,Tarde
3221,2024-06-26 13:00:00,2024,6,June,2,26,26,2,Wednesday,13,Tarde
3222,2024-09-04 16:00:00,2024,9,September,3,36,4,2,Wednesday,16,Tarde
3223,2024-08-02 11:00:00,2024,8,August,3,31,2,4,Friday,11,Mañana
3224,2024-11-16 14:00:00,2024,11,November,4,46,16,5,Saturday,14,Tarde
3225,2024-09-27 11:00:00,2024,9,September,3,39,27,4,Friday,11,Mañana
3226,2024-09-28 11:00:00,2024,9,September,3,39,28,5,Saturday,11,Mañana
3227,2024-11-09 17:00:00,2024,11,November,4,45,9,5,Saturday,17,Tarde
3228,2024-10-13 07:00:00,2024,10,October,4,41,13,6,Sunday,7,Mañana
3229,2024-11-05 12:00:00,2024,11,November,4,45,5,1,Tuesday,12,Mañana
3230,2024-04-23 18:00:00,2024,4,April,2,17,23,1,Tuesday,18,Noche
3231,2024-10-22 12:00:00,2024,10,October,4,43,22,1,Tuesday,12,Mañana
3232,2024-03-22 12:00:00,2024,3,March,1,12,22,4,Friday,12,Mañana
3233,2024-05-26 07:00:00,2024,5,May,2,21,26,6,Sunday,7,Mañana
3234,2024-06-07 11:00:00,2024,6,June,2,23,7,4,Friday,11,Mañana
3235,2024-10-18 07:00:00,2024,10,October,4,42,18,4,Friday,7,Mañana
3236,2024-09-22 14:00:00,2024,9,September,3,38,22,6,Sunday,14,Tarde
3237,2024-03-21 14:00:00,2024,3,March,1,12,21,3,Thursday,14,Tarde
3238,2024-05-22 17:00:00,2024,5,May,2,21,22,2,Wednesday,17,Tarde
3239,2024-09-18 07:00:00,2024,9,September,3,38,18,2,Wednesday,7,Mañana
3240,2024-06-17 17:00:00,2024,6,June,2,25,17,0,Monday,17,Tarde
3241,2024-10-15 07:00:00,2024,10,October,4,42,15,1,Tuesday,7,Mañana
3242,2024-05-13 18:00:00,2024,5,May,2,20,13,0,Monday,18,Noche
3243,2024-04-22 11:00:00,2024,4,April,2,17,22,0,Monday,11,Mañana
3244,2024-06-23 18:00:00,2024,6,June,2,25,23,6,Sunday,18,Noche
3245,2024-03-08 12:00:00,2024,3,March,1,10,8,4,Friday,12,Mañana
3246,2024-03-02 14:00:00,2024,3,March,1,9,2,5,Saturday,14,Tarde
3247,2024-04-09 12:00:00,2024,4,April,2,15,9,1,Tuesday,12,Mañana
3248,2024-10-04 18:00:00,2024,10,October,4,40,4,4,Friday,18,Noche
3249,2024-05-25 08:00:00,2024,5,May,2,21,25,5,Saturday,8,Mañana
3250,2024-10-29 12:00:00,2024,10,October,4,44,29,1,Tuesday,12,Mañana
3251,2024-06-08 17:00:00,2024,6,June,2,23,8,5,Saturday,17,Tarde
3252,2024-11-23 18:00:00,2024,11,November,4,47,23,5,Saturday,18,Noche
3253,2024-07-13 18:00:00,2024,7,July,3,28,13,5,Saturday,18,Noche
3254,2024-05-16 17:00:00,2024,5,May,2,20,16,3,Thursday,17,Tarde
3255,2024-03-17 07:00:00,2024,3,March,1,11,17,6,Sunday,7,Mañana
3256,2024-11-16 14:00:00,2024,11,November,4,46,16,5,Saturday,14,Tarde
3257,2024-12-21 10:00:00,2024,12,December,4,51,21,5,Saturday,10,Mañana
3258,2024-09-21 18:00:00,2024,9,September,3,38,21,5,Saturday,18,Noche
3259,2024-12-10 12:00:00,2024,12,December,4,50,10,1,Tuesday,12,Mañana
3260,2024-09-09 08:00:00,2024,9,September,3,37,9,0,Monday,8,Mañana
3261,2024-06-20 18:00:00,2024,6,June,2,25,20,3,Thursday,18,Noche
3262,2024-05-30 16:00:00,2024,5,May,2,22,30,3,Thursday,16,Tarde
3263,2024-04-15 14:00:00,2024,4,April,2,16,15,0,Monday,14,Tarde
3264,2024-03-06 17:00:00,2024,3,March,1,10,6,2,Wednesday,17,Tarde
3265,2024-05-12 14:00:00,2024,5,May,2,19,12,6,Sunday,14,Tarde
3266,2024-09-08 17:00:00,2024,9,September,3,36,8,6,Sunday,17,Tarde
3267,2024-05-05 17:00:00,2024,5,May,2,18,5,6,Sunday,17,Tarde
3268,2024-10-31 08:00:00,2024,10,October,4,44,31,3,Thursday,8,Mañana
3269,2024-12-03 07:00:00,2024,12,December,4,49,3,1,Tuesday,7,Mañana
3270,2024-07-08 07:00:00,2024,7,July,3,28,8,0,Monday,7,Mañana
3271,2024-05-24 12:00:00,2024,5,May,2,21,24,4,Friday,12,Mañana
3272,2024-09-21 14:00:00,2024,9,September,3,38,21,5,Saturday,14,Tarde
3273,2024-03-27 08:00:00,2024,3,March,1,13,27,2,Wednesday,8,Mañana
3274,2024-07-02 14:00:00,2024,7,July,3,27,2,1,Tuesday,14,Tarde
